ORIGIN_AIRPORT_ID,Year,Origin Airport Code,Total Departures,Total Passengers,Total Seats,Total Load Factor (%),Total Passengers/Flight,Total Seats/Flight,Total Distance/Flight (sm),Total Distance/Passenger (sm),Total Payload (lbs),Total Freight (lbs),Total Mail (lbs),Domestic Departures,Domestic Passengers,Domestic Seats,Domestic Load Factor (%),Domestic Passengers/Flight,Domestic Seats/Flight,Domestic Distance/Flight (sm),Domestic Distance/Passenger (sm),Domestic Payload (lbs),Domestic Freight (lbs),Domestic Mail (lbs),Outbound International Departures,Outbound International Passengers,Outbound International Seats,Outbound International Load Factor (%),Outbound International Passengers/Flight,Outbound International Seats/Flight,Outbound International Distance/Flight (sm),Outbound International Distance/Passenger (sm),Outbound International Payload (lbs),Outbound International Freight (lbs),Outbound International Mail (lbs),Inbound International Departures,Inbound International Passengers,Inbound International Seats,Inbound International Load Factor (%),Inbound International Passengers/Flight,Inbound International Seats/Flight,Inbound International Distance/Flight (sm),Inbound International Distance/Passenger (sm),Inbound International Payload (lbs),Inbound International Freight (lbs),Inbound International Mail (lbs),Origin City Name,Origin Airport Name
11725,2016,FOD,"1,460","7,732","13,601",56.8,5.295890411,9.315753425,278.2041096,304.3138903,"3,467,613","17,148",0,"1,460","7,732","13,601",56.8,5.295890411,9.315753425,278.2041096,304.3138903,"3,467,613","17,148",0,,,,,,,,,,,,,,,,,,,,,,,Fort Dodge (FOD),Fort Dodge Regional (FOD)
11725,2017,FOD,"1,491","7,140","12,886",55.4,4.788732394,8.642521797,217.9047619,282.3859944,"3,341,286","2,964",0,"1,491","7,140","12,886",55.4,4.788732394,8.642521797,217.9047619,282.3859944,"3,341,286","2,964",0,,,,,,,,,,,,,,,,,,,,,,,Fort Dodge (FOD),Fort Dodge Regional (FOD)
11725,2018,FOD,"1,502","8,350","13,012",64.2,5.559254328,8.663115846,251.4533955,292.5682635,"2,815,549",0,0,"1,502","8,350","13,012",64.2,5.559254328,8.663115846,251.4533955,292.5682635,"2,815,549",0,0,,,,,,,,,,,,,,,,,,,,,,,Fort Dodge (FOD),Fort Dodge Regional (FOD)
11725,2019,FOD,"1,505","8,370","12,533",66.8,5.561461794,8.327574751,257.351495,297.2379928,"3,161,340",0,0,"1,505","8,370","12,533",66.8,5.561461794,8.327574751,257.351495,297.2379928,"3,161,340",0,0,,,,,,,,,,,,,,,,,,,,,,,Fort Dodge (FOD),Fort Dodge Regional (FOD)
11725,2020,FOD,"1,496","3,702","11,968",30.9,2.47459893,8,256.4993316,269.9127499,"2,722,720",0,0,"1,496","3,702","11,968",30.9,2.47459893,8,256.4993316,269.9127499,"2,722,720",0,0,,,,,,,,,,,,,,,,,,,,,,,Fort Dodge (FOD),Fort Dodge Regional (FOD)
11725,2021,FOD,682,"7,199","27,064",26.6,10.55571848,39.68328446,340.1055718,364.7910821,"7,239,082",0,0,682,"7,199","27,064",26.6,10.55571848,39.68328446,340.1055718,364.7910821,"7,239,082",0,0,,,,,,,,,,,,,,,,,,,,,,,Fort Dodge (FOD),Fort Dodge Regional (FOD)
11725,2022,FOD,511,"7,615","26,094",29.2,14.90215264,51.06457926,234.7906067,214.4927118,"7,027,622",0,0,511,"7,615","26,094",29.2,14.90215264,51.06457926,234.7906067,214.4927118,"7,027,622",0,0,,,,,,,,,,,,,,,,,,,,,,,Fort Dodge (FOD),Fort Dodge Regional (FOD)
11725,2023,FOD,618,"12,029","31,444",38.3,19.46440129,50.8802589,200.4061489,242.9881952,"6,388,578",0,0,618,"12,029","31,444",38.3,19.46440129,50.8802589,200.4061489,242.9881952,"6,388,578",0,0,,,,,,,,,,,,,,,,,,,,,,,Fort Dodge (FOD),Fort Dodge Regional (FOD)
11725,2024M1-10,FOD,520,"9,996","26,544",37.7,19.22307692,51.04615385,241.8307692,287.1326531,"3,923,742",0,0,520,"9,996","26,544",37.7,19.22307692,51.04615385,241.8307692,287.1326531,"3,923,742",0,0,,,,,,,,,,,,1,2,14,14.3,2,14,"4,476","4,476","6,728",0,0,Fort Dodge (FOD),Fort Dodge Regional (FOD)
11726,2014,FOE,494,"14,224","30,054",47.3,28.79352227,60.83805668,485.4352227,538.3657902,"6,833,268","61,161",0,492,"13,863","29,627",46.8,28.17682927,60.21747967,481.9613821,517.4908029,"6,575,099","7,426",0,2,361,427,84.5,180.5,213.5,"1,340","1,340","258,169","53,735",0,,,,,,,,,,,,Topeka (FOE),Topeka Regional (FOE)
11726,2015,FOE,48,"4,357","7,276",59.9,90.77083333,151.5833333,745.5833333,841.0491164,"2,599,392","115,576",0,45,"3,956","6,226",63.5,87.91111111,138.3555556,705.9555556,790.4729525,"2,113,392","12,465",0,3,401,"1,050",38.2,133.6666667,350,"1,340","1,340","486,000","103,111",0,,,,,,,,,,,,Topeka (FOE),Topeka Regional (FOE)
11726,2016,FOE,46,"3,589","6,455",55.6,78.02173913,140.326087,670.2391304,731.4410699,"1,792,795","8,380",0,46,"3,589","6,455",55.6,78.02173913,140.326087,670.2391304,731.4410699,"1,792,795","8,380",0,,,,,,,,,,,,,,,,,,,,,,,Topeka (FOE),Topeka Regional (FOE)
11726,2017,FOE,58,"4,307","8,895",48.4,74.25862069,153.362069,741.5172414,823.5985605,"2,310,720","12,379",0,54,"3,717","8,203",45.3,68.83333333,151.9074074,697.1851852,741.630078,"2,140,720","12,379",0,4,590,692,85.3,147.5,173,"1,340","1,340","170,000",0,0,,,,,,,,,,,,Topeka (FOE),Topeka Regional (FOE)
11726,2018,FOE,38,"2,693","5,618",47.9,70.86842105,147.8421053,635.6052632,630.0259933,"1,345,153","5,632","1,718",38,"2,693","5,618",47.9,70.86842105,147.8421053,635.6052632,630.0259933,"1,345,153","5,632","1,718",,,,,,,,,,,,,,,,,,,,,,,Topeka (FOE),Topeka Regional (FOE)
11726,2019,FOE,41,"3,214","6,533",49.2,78.3902439,159.3414634,784.5609756,949.383323,"1,893,379","12,630",0,36,"2,437","5,668",43,67.69444444,157.4444444,703.6666667,816.2326631,"1,680,879","12,630",0,5,777,865,89.8,155.4,173,"1,367","1,367","212,500",0,0,,,,,,,,,,,,Topeka (FOE),Topeka Regional (FOE)
11726,2020,FOE,44,"2,343","7,197",32.6,53.25,163.5681818,765.0227273,991.1634656,"2,356,447",0,0,39,"1,446","6,233",23.2,37.07692308,159.8205128,679.7692308,718.9391425,"2,094,805",0,0,5,897,964,93,179.4,192.8,"1,430","1,430","261,642",0,0,4,672,692,97.1,168,173,"1,430","1,430","170,000",0,0,Topeka (FOE),Topeka Regional (FOE)
11726,2021,FOE,39,"2,006","6,362",31.5,51.43589744,163.1282051,609.3589744,587.4516451,"1,874,994","106,746",0,39,"2,006","6,362",31.5,51.43589744,163.1282051,609.3589744,587.4516451,"1,874,994","106,746",0,,,,,,,,,,,,,,,,,,,,,,,Topeka (FOE),Topeka Regional (FOE)
11726,2022,FOE,64,"3,512","10,948",32.1,54.875,171.0625,779,789.8849658,"3,590,089","110,774",0,62,"3,405","10,754",31.7,54.91935484,173.4516129,766.6451613,770.0845815,"3,542,211","110,774",0,2,107,194,55.2,53.5,97,"1,162","1,419.98","47,878",0,0,1,110,186,59.1,110,186,"1,430","1,430","45,966",0,0,Topeka (FOE),Topeka Regional (FOE)
11726,2023,FOE,67,"4,621","12,197",37.9,68.97014925,182.0447761,800.761194,981.256438,"3,428,790","2,916",0,61,"3,415","10,439",32.7,55.98360656,171.1311475,751.1311475,849.8102489,"2,878,276","2,916",0,6,"1,206","1,758",68.6,201,293,"1,305.33","1,353.47","550,514",0,0,,,,,,,,,,,,Topeka (FOE),Topeka Regional (FOE)
11726,2024M1-10,FOE,54,"3,333","8,069",41.3,61.72222222,149.4259259,743.6851852,933.0978098,"2,401,148","7,744",0,50,"2,100","6,654",31.6,42,133.08,693.82,678.3352381,"1,943,610","7,744",0,4,"1,233","1,415",87.1,308.25,353.75,"1,367","1,367","457,538",0,0,,,,,,,,,,,,Topeka (FOE),Topeka Regional (FOE)
11728,2014,FOK,22,61,208,29.3,2.772727273,9.454545455,859.7272727,906.4590164,"77,860",0,0,19,52,166,31.3,2.736842105,8.736842105,542.3157895,546.2692308,"67,858",0,0,3,9,42,21.4,3,14,"2,870","2,987.56","10,002",0,0,2,3,19,15.8,1.5,9.5,408,408,"4,270",0,0,Westhampton (FOK),Francis S. Gabreski (FOK)
11728,2015,FOK,45,109,592,18.4,2.422222222,13.15555556,656.9777778,670.1651376,"173,323","1,058",0,35,86,504,17.1,2.457142857,14.4,163.2571429,158.8255814,"148,458",0,0,10,23,88,26.1,2.3,8.8,"2,385","2,582.13","24,865","1,058",0,7,28,65,43.1,4,9.285714286,"1,897.43","1,509","16,435","1,058",0,Westhampton (FOK),Francis S. Gabreski (FOK)
11728,2016,FOK,66,191,755,25.3,2.893939394,11.43939394,952.1666667,"1,302.86","330,192",0,0,52,138,560,24.6,2.653846154,10.76923077,398.0961538,593.4855072,"277,550",0,0,14,53,195,27.2,3.785714286,13.92857143,"3,010.14","3,149.92","52,642",0,0,13,31,164,18.9,2.384615385,12.61538462,"2,865.69","2,630.06","48,404",0,0,Westhampton (FOK),Francis S. Gabreski (FOK)
11728,2017,FOK,109,388,"1,223",31.7,3.559633028,11.22018349,907.6605505,"1,057.77","384,479",139,0,83,276,924,29.9,3.325301205,11.13253012,585.8072289,821.2246377,"292,138",0,0,26,112,299,37.5,4.307692308,11.5,"1,935.12","1,640.69","92,341",139,0,28,113,293,38.6,4.035714286,10.46428571,"2,029.96","2,299.27","71,307",290,0,Westhampton (FOK),Francis S. Gabreski (FOK)
11728,2018,FOK,104,274,"1,059",25.9,2.634615385,10.18269231,844.5865385,"1,055.03","276,163",0,0,82,209,801,26.1,2.548780488,9.768292683,493.4268293,638.6602871,"220,079",0,0,22,65,258,25.2,2.954545455,11.72727273,"2,153.45","2,393.83","56,084",0,0,21,80,258,31,3.80952381,12.28571429,"2,520.43","2,756.16","61,696",0,0,Westhampton (FOK),Francis S. Gabreski (FOK)
11728,2019,FOK,91,244,885,27.6,2.681318681,9.725274725,822.9120879,"1,025.11","242,276",0,0,75,179,687,26.1,2.386666667,9.16,381.3333333,490.4301676,"193,992",0,0,16,65,198,32.8,4.0625,12.375,"2,892.81","2,497.52","48,284",0,0,28,70,248,28.2,2.5,8.857142857,"2,722.86","2,468.09","67,316",0,0,Westhampton (FOK),Francis S. Gabreski (FOK)
11728,2020,FOK,141,322,"1,549",20.8,2.283687943,10.9858156,"1,310.79","1,650.06","409,070","12,000",0,103,216,"1,189",18.2,2.097087379,11.54368932,589.7669903,846.3055556,"306,738","4,800",0,38,106,360,29.4,2.789473684,9.473684211,"3,265.16","3,287.90","102,332","7,200",0,15,42,140,30,2.8,9.333333333,"1,639.07","2,319.10","43,353",0,0,Westhampton (FOK),Francis S. Gabreski (FOK)
11728,2021,FOK,326,911,"4,036",22.6,2.794478528,12.3803681,"1,134.52","1,857.73","1,272,503",405,0,271,681,"3,368",20.2,2.512915129,12.42804428,779.1402214,"1,353.69","1,045,678",0,0,55,230,668,34.4,4.181818182,12.14545455,"2,885.55","3,350.12","226,825",405,0,47,186,494,37.7,3.957446809,10.5106383,"2,608.64","2,763.87","155,223",405,0,Westhampton (FOK),Francis S. Gabreski (FOK)
11728,2022,FOK,235,720,"2,633",27.3,3.063829787,11.20425532,"1,187.71","1,578.22","871,555",0,0,182,576,"2,032",28.3,3.164835165,11.16483516,717.0384615,"1,075.38","687,166",0,0,53,144,601,24,2.716981132,11.33962264,"2,803.98","3,589.61","184,389",0,0,54,213,653,32.6,3.944444444,12.09259259,"2,705.81","3,140.73","223,381","1,415",0,Westhampton (FOK),Francis S. Gabreski (FOK)
11728,2023,FOK,226,672,"2,445",27.5,2.973451327,10.81858407,"1,093.11","1,441.34","897,793",0,0,184,504,"1,898",26.6,2.739130435,10.31521739,605.3913043,881.7579365,"727,487",0,0,42,168,547,30.7,4,13.02380952,"3,229.79","3,120.10","170,306",0,0,54,234,658,35.6,4.333333333,12.18518519,"2,921.09","3,069.60","227,585",0,0,Westhampton (FOK),Francis S. Gabreski (FOK)
11728,2024M1-10,FOK,202,597,"2,220",26.9,2.955445545,10.99009901,865.529703,"1,144.46","674,173",0,0,154,440,"1,693",26,2.857142857,10.99350649,269.6883117,422.3954545,"530,550",0,0,48,157,527,29.8,3.270833333,10.97916667,"2,777.19","3,168.09","143,623",0,0,54,237,661,35.9,4.388888889,12.24074074,"3,022.83","3,127.59","180,360",0,0,Westhampton (FOK),Francis S. Gabreski (FOK)
11732,2014,FPR,3,8,47,17,2.666666667,15.66666667,617.3333333,471.875,"29,576",0,0,3,8,47,17,2.666666667,15.66666667,617.3333333,471.875,"29,576",0,0,,,,,,,,,,,,,,,,,,,,,,,Fort Pierce (FPR),Treasure Coast International (FPR)
11732,2015,FPR,1,4,8,50,4,8,988,988,"5,300",0,0,1,4,8,50,4,8,988,988,"5,300",0,0,,,,,,,,,,,,1,4,8,50,4,8,"1,274","1,274","5,300",0,0,Fort Pierce (FPR),Treasure Coast International (FPR)
11732,2016,FPR,7,17,45,37.8,2.428571429,6.428571429,346.4285714,350.1176471,"11,540",0,0,6,17,45,37.8,2.833333333,7.5,218.1666667,350.1176471,"11,540",0,0,1,0,0,,0,0,"1,116",,0,0,0,5,15,40,37.5,3,8,596.2,792.9333333,"10,157",0,0,Fort Pierce (FPR),Treasure Coast International (FPR)
11732,2017,FPR,30,92,246,37.4,3.066666667,8.2,250.6,152.3586957,"106,082","33,000",0,27,88,227,38.8,3.259259259,8.407407407,139.5555556,99.42045455,"94,900","33,000",0,3,4,19,21.1,1.333333333,6.333333333,"1,250","1,317","11,182",0,0,27,90,251,35.9,3.333333333,9.296296296,343.962963,348.2,"60,565",0,0,Fort Pierce (FPR),Treasure Coast International (FPR)
11732,2018,FPR,19,99,176,56.3,5.210526316,9.263157895,108.6315789,102.9191919,"42,000",0,0,18,99,167,59.3,5.5,9.277777778,102.7777778,102.9191919,"39,900",0,0,1,0,9,0,0,9,214,,"2,100",0,0,18,94,161,58.4,5.222222222,8.944444444,289.5555556,195.1595745,"37,300",0,0,Fort Pierce (FPR),Treasure Coast International (FPR)
11732,2019,FPR,9,17,72,23.6,1.888888889,8,134.7777778,171.9411765,"22,382",0,0,6,5,48,10.4,0.833333333,8,88,81.4,"15,796",0,0,3,12,24,50,4,8,228.3333333,209.6666667,"6,586",0,0,4,19,34,55.9,4.75,8.5,195.25,191.8947368,"12,280",0,0,Fort Pierce (FPR),Treasure Coast International (FPR)
11732,2021,FPR,7,14,50,28,2,7.142857143,570.1428571,658.4285714,"22,033",0,0,2,0,17,0,0,8.5,72,,"6,140",0,0,5,14,33,42.4,2.8,6.6,769.4,658.4285714,"15,893",0,0,4,10,25,40,2.5,6.25,705,607.8,"8,540",0,0,Fort Pierce (FPR),Treasure Coast International (FPR)
11732,2022,FPR,17,55,150,36.7,3.235294118,8.823529412,661.8235294,787.8909091,"59,815",0,0,7,25,76,32.9,3.571428571,10.85714286,561.5714286,985.36,"33,740",0,0,10,30,74,40.5,3,7.4,732,623.3333333,"26,075",0,0,6,12,46,26.1,2,7.666666667,"1,680.33","2,342.58","19,887",0,0,Fort Pierce (FPR),Treasure Coast International (FPR)
11732,2023,FPR,12,56,111,50.5,4.666666667,9.25,329.8333333,319.4821429,"49,508",0,0,7,20,56,35.7,2.857142857,8,212.7142857,164.2,"22,250",0,0,5,36,55,65.5,7.2,11,493.8,405.75,"27,258",0,0,10,52,94,55.3,5.2,9.4,976.9,951.7692308,"38,111",0,0,Fort Pierce (FPR),Treasure Coast International (FPR)
11732,2024M1-10,FPR,9,21,72,29.2,2.333333333,8,184.2222222,208.2857143,"30,670",0,0,4,6,32,18.8,1.5,8,117.5,119,"13,420",0,0,5,15,40,37.5,3,8,237.6,244,"17,250",0,0,11,54,93,58.1,4.909090909,8.454545455,653.1818182,578.8518519,"35,568",0,0,Fort Pierce (FPR),Treasure Coast International (FPR)
11733,2022,FPY,1,0,8,0,0,8,346,,"3,070",0,0,1,0,8,0,0,8,346,,"3,070",0,0,,,,,,,,,,,,,,,,,,,,,,,Perry (FPY),Perry-Foley (FPY)
11733,2024M1-10,FPY,1,1,8,12.5,1,8,158,158,"3,450",0,0,1,1,8,12.5,1,8,158,158,"3,450",0,0,,,,,,,,,,,,,,,,,,,,,,,Perry (FPY),Perry-Foley (FPY)
11742,2021,FQI,4,0,0,,0,0,280,,"22,400",0,0,4,0,0,,0,0,280,,"22,400",0,0,,,,,,,,,,,,,,,,,,,,,,,Scott (FQI),Georgetown Scott County Regional (FQI)
11742,2022,FQI,2,0,9,0,0,4.5,424.5,,"8,100",0,0,2,0,9,0,0,4.5,424.5,,"8,100",0,0,,,,,,,,,,,,,,,,,,,,,,,Scott (FQI),Georgetown Scott County Regional (FQI)
11742,2023,FQI,2,2,8,25,1,4,442,604,"10,900",0,0,2,2,8,25,1,4,442,604,"10,900",0,0,,,,,,,,,,,,,,,,,,,,,,,Scott (FQI),Georgetown Scott County Regional (FQI)
11745,2018,FQL,1,2,8,25,2,8,800,800,"5,300",0,0,1,2,8,25,2,8,800,800,"5,300",0,0,,,,,,,,,,,,,,,,,,,,,,,Flora (FQL),Flora Municipal (FQL)
11750,2023,FQQ,3,0,0,,0,0,46,,"16,800","9,700",0,3,0,0,,0,0,46,,"16,800","9,700",0,,,,,,,,,,,,,,,,,,,,,,,Dry Bay (FQQ),Dry Bay Airport (FQQ)
11756,2015,FQW,19,31,161,19.3,1.631578947,8.473684211,60.94736842,60.32258065,"34,300",125,295,19,31,161,19.3,1.631578947,8.473684211,60.94736842,60.32258065,"34,300",125,295,,,,,,,,,,,,,,,,,,,,,,,Fort Glenn (FQW),Fort Glenn Airport (FQW)
11756,2016,FQW,29,64,256,25,2.206896552,8.827586207,64.34482759,65.75,"57,000",487,"1,230",29,64,256,25,2.206896552,8.827586207,64.34482759,65.75,"57,000",487,"1,230",,,,,,,,,,,,,,,,,,,,,,,Fort Glenn (FQW),Fort Glenn Airport (FQW)
11756,2017,FQW,1,4,9,44.4,4,9,66,66,"1,800",0,39,1,4,9,44.4,4,9,66,66,"1,800",0,39,,,,,,,,,,,,,,,,,,,,,,,Fort Glenn (FQW),Fort Glenn Airport (FQW)
11756,2018,FQW,2,0,16,0,0,8,66,,"3,850",0,0,2,0,16,0,0,8,66,,"3,850",0,0,,,,,,,,,,,,,,,,,,,,,,,Fort Glenn (FQW),Fort Glenn Airport (FQW)
11762,2014,FRD,"2,894","7,914","17,495",45.2,2.734623359,6.045266068,39.86523842,60.72049532,"6,276,125","78,255",0,"2,870","7,888","17,286",45.6,2.748432056,6.022996516,39.72439024,60.7459432,"6,222,441","78,255",0,24,26,209,12.4,1.083333333,8.708333333,56.70833333,53,"53,684",0,0,15,12,126,9.5,0.8,8.4,58.2,66,"30,806",0,0,Friday Harbor (FRD),Friday Harbor Airport (FRD)
11762,2015,FRD,"2,171","7,913","14,583",54.3,3.644864118,6.717181023,48.73099954,63.21433085,"5,609,615","61,597",0,"2,167","7,911","14,547",54.4,3.650669128,6.712967236,48.63451777,63.21691316,"5,599,898","61,597",0,4,2,36,5.6,0.5,9,101,53,"9,717",0,0,3,6,27,22.2,2,9,82.66666667,53,"7,338",0,0,Friday Harbor (FRD),Friday Harbor Airport (FRD)
11762,2016,FRD,"2,361","9,518","16,266",58.5,4.031342651,6.889453621,44.18127912,55.70214331,"6,051,148","58,711",0,"2,360","9,518","16,257",58.5,4.033050847,6.888559322,44.19152542,55.70214331,"6,048,769","58,711",0,1,0,9,0,0,9,20,,"2,379",0,0,4,6,36,16.7,1.5,9,85,142,"9,564",0,0,Friday Harbor (FRD),Friday Harbor Airport (FRD)
11762,2017,FRD,"2,556","9,972","18,895",52.8,3.901408451,7.392410016,46.01838811,57.02496992,"6,306,039","70,797",0,"2,554","9,972","18,877",52.8,3.904463587,7.391151135,45.97533281,57.02496992,"6,301,319","70,797",0,2,0,18,0,0,9,101,,"4,720",0,0,3,0,27,0,0,9,138.3333333,,"7,166",0,0,Friday Harbor (FRD),Friday Harbor Airport (FRD)
11762,2018,FRD,"2,778","11,057","19,484",56.7,3.980201584,7.013678906,46.61303096,57.02740345,"6,667,970","46,348",0,"2,775","11,057","19,457",56.8,3.984504505,7.011531532,46.62990991,57.02740345,"6,660,871","46,348",0,3,0,27,0,0,9,31,,"7,099",0,0,1,0,9,0,0,9,20,,"2,379",0,0,Friday Harbor (FRD),Friday Harbor Airport (FRD)
11762,2019,FRD,"2,804","11,504","19,328",59.5,4.102710414,6.893009986,48.44900143,58.7195758,"6,665,700","49,709",0,"2,803","11,504","19,319",59.5,4.104174099,6.892258295,48.44737781,58.7195758,"6,663,340","49,709",0,1,0,9,0,0,9,53,,"2,360",0,0,1,8,9,88.9,8,9,20,20,"2,379",0,0,Friday Harbor (FRD),Friday Harbor Airport (FRD)
11762,2020,FRD,"1,537","4,316","9,177",47,2.808067664,5.970722186,41.51203643,54.39805375,"3,928,445","35,179",0,"1,536","4,316","9,168",47.1,2.809895833,5.96875,41.41536458,54.39805375,"3,926,066","35,179",0,1,0,9,0,0,9,190,,"2,379",0,0,1,0,9,0,0,9,190,,"2,379",0,0,Friday Harbor (FRD),Friday Harbor Airport (FRD)
11762,2021,FRD,"2,517","10,307","16,137",63.9,4.094954311,6.411203814,50.67063965,58.67332881,"5,797,385","47,847",0,"2,517","10,307","16,137",63.9,4.094954311,6.411203814,50.67063965,58.67332881,"5,797,385","47,847",0,,,,,,,,,,,,2,7,17,41.2,3.5,8.5,47,47,"4,703",0,0,Friday Harbor (FRD),Friday Harbor Airport (FRD)
11762,2022,FRD,"2,782","10,485","18,938",55.4,3.768871316,6.807332854,49.82602444,57.6877444,"6,420,512","40,553",0,"2,779","10,477","18,914",55.4,3.770061173,6.80604534,49.83663188,57.69475995,"6,413,741","40,553",0,3,8,24,33.3,2.666666667,8,40,48.5,"6,771",0,0,22,67,167,40.1,3.045454545,7.590909091,433.4545455,237.3432836,"286,639","229,453",0,Friday Harbor (FRD),Friday Harbor Airport (FRD)
11762,2023,FRD,"3,514","12,575","24,308",51.7,3.578542971,6.917472965,51.87279454,59.5933996,"7,870,817","45,661",0,"3,227","11,756","21,988",53.5,3.643012086,6.813758909,54.65726681,62.34254849,"7,255,830","45,661",0,287,819,"2,320",35.3,2.853658537,8.083623693,20.56445993,20.13186813,"614,987",0,0,302,841,"2,442",34.4,2.784768212,8.086092715,23.27483444,23.960761,"647,512",0,0,Friday Harbor (FRD),Friday Harbor Airport (FRD)
11762,2024M1-10,FRD,"2,699","11,507","18,232",63.1,4.2634309,6.755094479,57.13894035,63.31754584,"5,946,965","24,786",0,"2,654","11,393","17,879",63.7,4.292765637,6.736623964,57.71250942,63.73553937,"5,851,981","24,786",0,45,114,353,32.3,2.533333333,7.844444444,23.31111111,21.54385965,"94,984",0,0,63,158,472,33.5,2.507936508,7.492063492,61.42857143,72.63291139,"135,156",0,0,Friday Harbor (FRD),Friday Harbor Airport (FRD)
11764,2014,FRG,499,"11,471","19,206",59.7,22.98797595,38.48897796,235.0701403,246.0332142,"6,496,244","2,200",0,478,"10,872","17,575",61.9,22.74476987,36.76778243,223.5774059,231.2881714,"6,065,257",430,0,21,599,"1,631",36.7,28.52380952,77.66666667,496.6666667,513.6594324,"430,987","1,770",0,16,431,"1,286",33.5,26.9375,80.375,859.875,722.7610209,"392,507",0,0,East Farmingdale (FRG),Republic (FRG)
11764,2015,FRG,537,"12,191","21,660",56.3,22.70204842,40.33519553,265.1489758,244.7416127,"5,291,238",561,0,520,"11,795","20,405",57.8,22.68269231,39.24038462,242.1807692,236.5013989,"4,908,733",0,0,17,396,"1,255",31.6,23.29411765,73.82352941,967.7058824,490.1792929,"382,505",561,0,18,538,"1,360",39.6,29.88888889,75.55555556,939.5,615.3122677,"426,821",561,0,East Farmingdale (FRG),Republic (FRG)
11764,2016,FRG,363,"7,363","13,684",53.8,20.28374656,37.6969697,372.0716253,337.212685,"3,655,975",0,0,354,"7,295","13,418",54.4,20.60734463,37.9039548,344.7118644,328.2537354,"3,532,555",0,0,9,68,266,25.6,7.555555556,29.55555556,"1,448.22","1,298.32","123,420",0,0,12,197,677,29.1,16.41666667,56.41666667,"1,182.58","1,063.57","236,311",0,0,East Farmingdale (FRG),Republic (FRG)
11764,2017,FRG,110,"1,370","7,571",18.1,12.45454545,68.82727273,778.7727273,779.1744526,"2,374,776","11,824",0,98,"1,229","6,799",18.1,12.54081633,69.37755102,647.6122449,717.6411717,"2,125,149","11,824",0,12,141,772,18.3,11.75,64.33333333,"1,849.92","1,315.52","249,627",0,0,12,173,758,22.8,14.41666667,63.16666667,854.5833333,391.4450867,"196,050",0,0,East Farmingdale (FRG),Republic (FRG)
11764,2018,FRG,108,"1,045","6,214",16.8,9.675925926,57.53703704,551.037037,563.7645933,"1,525,468","28,669",0,89,860,"5,279",16.3,9.662921348,59.31460674,429.494382,586.005814,"1,315,270","28,669",0,19,185,935,19.8,9.736842105,49.21052632,"1,120.37",460.372973,"210,198",0,0,30,301,"1,168",25.8,10.03333333,38.93333333,"2,143.63",808.9269103,"261,023",810,0,East Farmingdale (FRG),Republic (FRG)
11764,2019,FRG,183,"1,378","6,165",22.4,7.530054645,33.68852459,"1,502.96",671.1973875,"2,150,214","6,385",0,79,"1,036","5,448",19,13.11392405,68.96202532,586.7974684,729.9671815,"1,873,843","6,385",0,104,342,717,47.7,3.288461538,6.894230769,"2,198.88",493.1695906,"276,371",0,0,99,315,451,69.8,3.181818182,4.555555556,474.6161616,716.2920635,"209,390",0,0,East Farmingdale (FRG),Republic (FRG)
11764,2020,FRG,292,"4,376","10,761",40.7,14.98630137,36.85273973,220.5479452,190.8585466,"3,352,286","138,829",0,286,"4,225","10,248",41.2,14.77272727,35.83216783,202.4230769,183.584142,"3,197,243","138,829",0,6,151,513,29.4,25.16666667,85.5,"1,084.50",394.397351,"155,043",0,0,13,186,895,20.8,14.30769231,68.84615385,"1,664.23","1,151.59","276,099",0,0,East Farmingdale (FRG),Republic (FRG)
11764,2021,FRG,590,"9,230","24,476",37.7,15.6440678,41.48474576,368.6457627,240.0544962,"6,733,041",0,0,568,"9,036","23,914",37.8,15.9084507,42.10211268,295.068662,215.1280434,"6,555,995",0,0,22,194,562,34.5,8.818181818,25.54545455,"2,268.27","1,401.06","177,046",0,0,29,197,658,29.9,6.793103448,22.68965517,"2,131.62","1,618.89","233,669",0,0,East Farmingdale (FRG),Republic (FRG)
11764,2022,FRG,288,"3,948","13,622",29,13.70833333,47.29861111,631.0243056,461.2406282,"4,257,332","1,004",0,256,"3,752","12,897",29.1,14.65625,50.37890625,476.2070313,427.7763859,"4,038,427",755,0,32,196,725,27,6.125,22.65625,"1,869.56","1,101.84","218,905",249,0,39,378,"1,426",26.5,9.692307692,36.56410256,"1,684.69",838.6984127,"462,562",40,0,East Farmingdale (FRG),Republic (FRG)
11764,2023,FRG,247,"2,836","14,555",19.5,11.48178138,58.92712551,605.9068826,674.3913963,"3,767,131",0,0,217,"2,377","13,234",18,10.95391705,60.98617512,504.0967742,622.8472865,"3,388,140",0,0,30,459,"1,321",34.7,15.3,44.03333333,"1,342.33",941.3202614,"378,991",0,0,32,659,"1,590",41.4,20.59375,49.6875,"1,350.16",902.5462822,"469,201",0,0,East Farmingdale (FRG),Republic (FRG)
11764,2024M1-10,FRG,141,"1,492","5,926",25.2,10.58156028,42.02836879,838.4397163,857.5549598,"1,903,598",810,0,114,"1,105","4,718",23.4,9.692982456,41.38596491,587.1666667,864.4461538,"1,553,626",0,0,27,387,"1,208",32,14.33333333,44.74074074,"1,899.37",837.878553,"349,972",810,0,22,358,"1,004",35.7,16.27272727,45.63636364,"1,762.14",854.3351955,"271,205",0,0,East Farmingdale (FRG),Republic (FRG)
